SO ID,Date,Item,Vendor,Additional Fabric Surcharge,Block Value,Fabric Quantity
12367-1,23/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
12366-4,23/5/2019,ST.JAMES  - (FM34766-1209),Thomas Mason,0,36,1.80
12366-4,23/5/2019,Basic CMT – Shirt,CMT - Basic,0,36,1.80
12366-3,23/5/2019,ALYSSON - (FM57140-13),Thomas Mason,0,36,1.80
12366-3,23/5/2019,Basic CMT – Shirt,CMT - Basic,0,36,1.80
12366-2,23/5/2019,COMFORT  - (FM52395-16),Thomas Mason,0,36,1.80
12366-2,23/5/2019,Basic CMT – Shirt,CMT - Basic,0,36,1.80
12366-1,23/5/2019,B Collection - (TRE1872),Jerome Clothiers,0,52,2.20
12366-1,23/5/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.20
12365-1,23/5/2019,C Collection - (TSHC008),Jerome Clothiers,0,45,2.30
12365-1,23/5/2019,Basic CMT – Shirt,CMT - Basic,0,45,2.30
12364-1,23/5/2019,CMT Item,Test Vendor,0,48,2.10
12364-1,23/5/2019,Basic CMT – Jacket,CMT - Basic,0,48,2.10
12363-2,22/5/2019,SMITHS - (SW7810),Harrisons,0,52,3.90
12363-2,22/5/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,52,3.90
12363-1,22/5/2019,Proposte Giacche - (692037),Loro Piana,0,52,2.00
12363-1,22/5/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.00
12362-1,22/5/2019,B Collection - (TR9094),Jerome Clothiers,0,48,2.00
12362-1,22/5/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.00
12361-3,22/5/2019,Super - (10095.016.1),Filarte,0,56,3.70
12361-3,22/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,3.70
12361-2,22/5/2019,AA Collection - (TRA034),Jerome Clothiers,0,56,2.60
12361-2,22/5/2019,Basic CMT – Jacket,CMT - Basic,0,56,2.60
12361-1,22/5/2019,B Collection - (TR9094),Jerome Clothiers,0,56,2.65
12361-1,22/5/2019,Basic CMT – Trouser,CMT - Basic,0,56,2.65
12360-1,22/5/2019,New Fine Worsted - (8956),Dugdale Bros,.05,52,3.75
12360-1,22/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.75
12359-1,22/5/2019,Casual - (10090.059.18),Filarte,0,48,2.10
12359-1,22/5/2019,Basic CMT – Jacket,CMT - Basic,0,48,2.10
12358-2,22/5/2019,Flannel - (10239.003.2),Filarte,0,54,3.70
12358-2,22/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
12358-1,22/5/2019,Casual - (10512.004.8),Filarte,0,54,2.60
12358-1,22/5/2019,Basic CMT – Jacket,CMT - Basic,0,54,2.60
12357-1,22/5/2019,Super - (10013.132.2),Filarte,0,54,3.70
12357-1,22/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
12356-2,22/5/2019,A Collection - (TSHL060),Jerome Clothiers,0,37,1.85
12356-2,22/5/2019,Basic CMT – Shirt,CMT - Basic,0,37,1.85
12356-1,22/5/2019,A Collection - (TSHL060),Jerome Clothiers,0,37,1.85
12356-1,22/5/2019,Basic CMT – Shirt,CMT - Basic,0,37,1.85
12355-1,22/5/2019,Casual - (10090.059.6),Filarte,0,48,3.30
12355-1,22/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
12341-1,22/5/2019,A Collection - (TROC007),Jerome Clothiers,0,48,3.29
12341-1,22/5/2019,Basic CMT – Overcoat,CMT - Basic,0,48,3.29
12334-1,22/5/2019,Lima - (S11032),Loro Piana,0,52,2.10
12334-1,22/5/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.10
12332-2,22/5/2019,CMT Item,Cerruti,0,48,2.00
12332-2,22/5/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.00
12332-1,22/5/2019,CMT Item,Cerruti,0,48,2.00
12332-1,22/5/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.00
12331-1,22/5/2019,A Collection - (TSHL060),Jerome Clothiers,0,45,2.35
12331-1,22/5/2019,Basic CMT – Shirt,CMT - Basic,0,45,2.35
12330-1,22/5/2019,A Collection - (TSHL060),Jerome Clothiers,0,36,1.80
12330-1,22/5/2019,Basic CMT – Shirt,CMT - Basic,0,36,1.80
12329-1,22/5/2019,130S SUMMER - (P138-5),Ariston,0,48,3.30
12329-1,22/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
12327-1,22/5/2019,D Collection - (M56503),Jerome Clothiers Cut Length,0,56,2.60
12327-1,22/5/2019,Basic CMT – Jacket,CMT - Basic,0,56,2.60
12326-1,22/5/2019,CMT Item,Holland and Sherry,0,50,2.00
12326-1,22/5/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.00
12325-1,22/5/2019,CMT Item,Holland and Sherry,0,50,3.50
12325-1,22/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
12324-1,21/5/2019,Royal Classic Vantage - (3408),Dugdale Bros,0,48,3.30
12324-1,21/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
12323-1,21/5/2019,CMT Item,Drago,0,28,2.50
12323-1,21/5/2019,Basic CMT – Jacket,CMT - Basic,0,28,2.50
12322-1,21/5/2019,CMT Item,Drago,0,25,2.00
12322-1,21/5/2019,Basic CMT – Jacket,CMT - Basic,0,25,2.00
12321-1,21/5/2019,A Collection - (TRG107),Jerome Clothiers,0,48,2.25
12321-1,21/5/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.25
12320-2,21/5/2019,DYNAMIC&LIGHTS - (P013-47),Ariston,0,52,1.00
12320-2,21/5/2019,Basic CMT – Waistcoat,CMT - Basic,0,52,1.00
12320-1,21/5/2019,J-BLAZER - (P133-5),Ariston,.15,54,3.80
12320-1,21/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.80
12319-1,21/5/2019,Super - (10126.125.26),Filarte,.15,52,4.05
12319-1,21/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,4.05
12318-1,21/5/2019,A Collection - (TRG057),Jerome Clothiers,0,56,3.70
12318-1,21/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,3.70
12317-1,21/5/2019,Thomas Mason - (TSHT001),Jerome Clothiers,0,37,1.85
12317-1,21/5/2019,Basic CMT – Shirt,CMT - Basic,0,37,1.85
12316-4,21/5/2019,Thomas Mason - (TSHT001),Jerome Clothiers,0,37,1.80
12316-4,21/5/2019,Basic CMT – Shirt,CMT - Basic,0,37,1.80
12316-3,21/5/2019,Thomas Mason - (TSHT001),Jerome Clothiers,0,37,1.80
12316-3,21/5/2019,Basic CMT – Shirt,CMT - Basic,0,37,1.80
12316-2,21/5/2019,EVERGREEN - (P139-35),Ariston,.05,50,3.60
12316-2,21/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.60
12316-1,21/5/2019,MOHAIR & WOOL - (A592-11),Ariston,0,50,3.50
12316-1,21/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
12312-2,21/5/2019,A Collection - (TSHL079),Jerome Clothiers,0,49,2.40
12312-2,21/5/2019,Basic CMT – Shirt,CMT - Basic,0,49,2.40
12312-1,21/5/2019,E Collection - (TSHL086),Jerome Clothiers,0,49,2.40
12312-1,21/5/2019,Basic CMT – Shirt,CMT - Basic,0,49,2.40
12300-1,21/5/2019,LEISURE &SPORT - (C163-17),Ariston,.25,46,2.30
12300-1,21/5/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.30
12299-1,21/5/2019,CMT Item,Drago,0,27,2.50
12299-1,21/5/2019,Basic CMT – Jacket,CMT - Basic,0,27,2.50
12298-1,21/5/2019,CMT Item,Drago,0,26,2.00
12298-1,21/5/2019,Basic CMT – Jacket,CMT - Basic,0,26,2.00
12297-1,21/5/2019,AA Collection - (TRA004),Jerome Clothiers,0,52,3.50
12297-1,21/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
12296-1,21/5/2019,D Collection - (M56506),Jerome Clothiers Cut Length,0,48,2.00
12296-1,21/5/2019,Basic CMT – Jacket,CMT - Basic,0,48,2.00
12295-1,20/5/2019,CMT Item,Drago,0,27,2.50
12295-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,27,2.50
12294-1,20/5/2019,CMT Item,Drago,0,46,2.00
12294-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.00
12293-1,20/5/2019,A Collection - (TSHL060),Jerome Clothiers,0,36,1.80
12293-1,20/5/2019,Basic CMT – Shirt,CMT - Basic,0,36,1.80
12284-1,20/5/2019,CMT Item,Drago,0,30,2.50
12284-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,30,2.50
12283-1,20/5/2019,CMT Item,Drago,0,25,2.00
12283-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,25,2.00
12282-1,20/5/2019,CMT Item,Drago,0,50,2.00
12282-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.00
12281-1,20/5/2019,CMT Item,Drago,0,27,2.50
12281-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,27,2.50
12280-1,20/5/2019,CMT Item,Drago,0,28,2.50
12280-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,28,2.50
12278-1,20/5/2019,CMT Item,Drago,0,28,2.50
12278-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,28,2.50
12277-1,20/5/2019,CMT Item,Drago,0,48,2.00
12277-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,48,2.00
12276-1,20/5/2019,CMT Item,Drago,0,50,2.00
12276-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.00
12275-1,20/5/2019,CMT Item,Drago,.2,58,2.50
12275-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,58,2.50
12274-1,20/5/2019,CMT Item,Drago,.2,58,2.50
12274-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,58,2.50
12273-1,20/5/2019,CMT Item,Drago,.2,56,2.50
12273-1,20/5/2019,Basic CMT – Jacket,CMT - Basic,0,56,2.50
12272-2,20/5/2019,Casual - (10126.141.1),Filarte,0,52,3.50
12272-2,20/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
12272-1,20/5/2019,AA Collection - (TSHL059),Jerome Clothiers,0,37,1.80
12272-1,20/5/2019,Basic CMT – Shirt,CMT - Basic,0,37,1.80
12271-1,19/5/2019,J-CASUAL CHIC - (P053-7),Ariston,0,50,3.90
12271-1,19/5/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,50,3.90
12270-6,19/5/2019,AA Collection - (TSHL059),Jerome Clothiers,0,43,2.00
12270-6,19/5/2019,Basic CMT – Shirt,CMT - Basic,0,43,2.00
12270-5,19/5/2019,AA Collection - (TSHL002),Jerome Clothiers,0,43,2.00
12270-5,19/5/2019,Basic CMT – Shirt,CMT - Basic,0,43,2.00
12270-4,19/5/2019,AA Collection - (TRA010),Jerome Clothiers,0,54,3.70
12270-4,19/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
12270-3,19/5/2019,AA Collection - (TSHL059),Jerome Clothiers,0,43,2.00
12270-3,19/5/2019,Basic CMT – Shirt,CMT - Basic,0,43,2.00
12270-2,19/5/2019,AA Collection - (TRA007),Jerome Clothiers,0,54,3.70
12270-2,19/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
12270-1,19/5/2019,AA Collection - (TSHL002),Jerome Clothiers,0,43,2.00
12270-1,19/5/2019,Basic CMT – Shirt,CMT - Basic,0,43,2.00
12269-1,18/5/2019,Super - (10005.001.204),Filarte,0,50,3.90
12269-1,18/5/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,50,3.90
12268-1,18/5/2019,Super - (10005.169.21),Filarte,.15,46,3.90
12268-1,18/5/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,46,3.90
12258-1,18/5/2019,C Collection - (TSHL082),Jerome Clothiers,0,37,1.80
12258-1,18/5/2019,Basic CMT – Shirt,CMT - Basic,0,37,1.80
12256-1,17/5/2019,Tropicalair - (4703),Dugdale Bros,0,48,2.00
12256-1,17/5/2019,Basic CMT – Jacket,CMT - Basic,0,48,2.00
12255-1,17/5/2019,A Collection - (TRG109),Jerome Clothiers,0,58,3.80
12255-1,17/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,58,3.80
12254-1,17/5/2019,CMT Item,Drago,.1,44,1.75
12254-1,17/5/2019,Basic CMT – Trouser,CMT - Basic,0,44,1.75
12253-1,17/5/2019,A Collection - (TSHL060),Jerome Clothiers,0,34,1.70
12253-1,17/5/2019,Basic CMT – Shirt,CMT - Basic,0,34,1.70
12236-1,16/5/2019,A Collection - (TSHL081),Jerome Clothiers,0,38,1.85
12236-1,16/5/2019,Basic CMT – Shirt,CMT - Basic,0,38,1.85
12235-2,16/5/2019,CMT Item,Holland and Sherry,0,50,2.00
12235-2,16/5/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.00
12235-1,16/5/2019,CMT Item,Holland and Sherry,.05,50,3.70
12235-1,16/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.70
12234-1,16/5/2019,CMT Item,Harrisons,0,52,3.90
12234-1,16/5/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,52,3.90
12233-2,16/5/2019,CMT Item,Test Vendor,0,52,2.00
12233-2,16/5/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.00
12233-1,16/5/2019,Proposte Abiti - (693016),Loro Piana,.2,54,2.90
12233-1,16/5/2019,Basic CMT – Jacket,CMT - Basic,0,54,2.90
12232-2,16/5/2019,AA Collection - (TSHL073),Jerome Clothiers,0,36,1.80
12232-2,16/5/2019,Basic CMT – Shirt,CMT - Basic,0,36,1.80
12232-1,16/5/2019,AA Collection - (TSHL076),Jerome Clothiers,0,36,1.80
12232-1,16/5/2019,Basic CMT – Shirt,CMT - Basic,0,36,1.80
12231-1,16/5/2019,AA Collection - (TSHL032),Jerome Clothiers,0,39,1.85
12231-1,16/5/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.85
12230-1,16/5/2019,CMT Item,Harrisons,.2,56,2.80
12230-1,16/5/2019,Basic CMT – Trouser,CMT - Basic,0,56,2.80
12213-1,16/5/2019,DYNAMIC - (P136-3),Ariston,0,56,3.85
12213-1,16/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,3.85
12212-1,16/5/2019,D Collection - (M56503),Jerome Clothiers Cut Length,0,44,2.00
12212-1,16/5/2019,Basic CMT – Jacket,CMT - Basic,0,44,2.00
12211-2,16/5/2019,AA Collection - (TRA002),Jerome Clothiers,0,50,1.50
12211-2,16/5/2019,Basic CMT – Waistcoat,CMT - Basic,0,50,1.50
12211-1,16/5/2019,AA Collection - (TRA010),Jerome Clothiers,0,50,3.50
12211-1,16/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
12210-1,16/5/2019,C Collection - (TSHC062),Jerome Clothiers,0,43,2.05
12210-1,16/5/2019,Basic CMT – Shirt,CMT - Basic,0,43,2.05
12209-1,16/5/2019,AA Collection - (TRA011),Jerome Clothiers,0,54,2.50
12209-1,16/5/2019,Basic CMT – Jacket,CMT - Basic,0,54,2.50
12208-1,16/5/2019,CMT Item,Holland and Sherry,0,114,2.50
12208-1,16/5/2019,Basic CMT – Jacket,CMT - Basic,0,114,2.50
12207-1,16/5/2019,A Collection - (TRG117),Jerome Clothiers,0,102,3.50
12207-1,16/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,102,3.50
12205-1,15/5/2019,Proposte Abiti - (693001),Loro Piana,.1,48,3.80
12205-1,15/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.80
12203-1,15/5/2019,Casual - (10005.810.1),Filarte,0,106,3.85
12203-1,15/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,106,3.85
12202-2,15/5/2019,Super - (10005T.050.3),Filarte,0,52,3.50
12202-2,15/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
12202-1,15/5/2019,Super - (10005T.050.3),Filarte,0,52,2.00
12202-1,15/5/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.00
12201-2,15/5/2019,A Collection - (TRG058),Jerome Clothiers,0,52,3.50
12201-2,15/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
12201-1,15/5/2019,AA Collection - (TRA011),Jerome Clothiers,0,52,3.50
12201-1,15/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
12190-1,15/5/2019,CMT Item,Gladson,0,48,3.30
12190-1,15/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
12189-1,15/5/2019,C Collection - (TRG089),Jerome Clothiers,0,60,2.50
12189-1,15/5/2019,Basic CMT – Jacket,CMT - Basic,0,60,2.50
12188-1,14/5/2019,B Collection - (TR9095),Jerome Clothiers,0,52,3.50
12188-1,14/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
12187-1,14/5/2019,Contemporary - (A913-316),Ariston,0,52,1.00
12187-1,14/5/2019,Basic CMT – Waistcoat,CMT - Basic,0,52,1.00
12186-1,14/5/2019,AA Collection - (TRA010),Jerome Clothiers,0,54,2.00
12186-1,14/5/2019,Basic CMT – Trouser,CMT - Basic,0,54,2.00
12164-1,14/5/2019,AA Collection - (TSHL059),Jerome Clothiers,0,39,1.85
12164-1,14/5/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.85
12162-1,13/5/2019,Super 110s - (10005.001.139),Filarte,0,48,3.30
12162-1,13/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
12149-2,11/5/2019,AA Collection - (TSHL002),Jerome Clothiers,0,37,1.80
12149-2,11/5/2019,Basic CMT – Shirt,CMT - Basic,0,37,1.80
12149-1,11/5/2019,Gabardilia - (S05023),Loro Piana,.25,52,2.20
12149-1,11/5/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.20
12147-1,11/5/2019,AA Collection - (TSHL059),Jerome Clothiers,0,39,1.85
12147-1,11/5/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.85
12143-1,11/5/2019,Proposte Abiti - (693003),Loro Piana,0,50,3.50
12143-1,11/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
12142-1,10/5/2019,Super - (10126.125.11),Filarte,0,54,3.70
12142-1,10/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
12141-1,10/5/2019,AA Collection - (TRA028),Jerome Clothiers,0,46,2.00
12141-1,10/5/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.00
12140-2,10/5/2019,Super - (10005.169.4),Filarte,0,52,2.00
12140-2,10/5/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.00
12140-1,10/5/2019,A Collection - (TRG038),Jerome Clothiers,0,52,2.00
12140-1,10/5/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.00
12139-1,10/5/2019,Super - (10005.169.22),Filarte,0,48,1.00
12139-1,10/5/2019,Basic CMT – Waistcoat,CMT - Basic,0,48,1.00
12121-2,10/5/2019,AA Collection - (TSHL002),Jerome Clothiers,0,38,1.85
12121-2,10/5/2019,Basic CMT – Shirt,CMT - Basic,0,38,1.85
12121-1,10/5/2019,AA Collection - (TRA015),Jerome Clothiers,0,102,3.50
12121-1,10/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,102,3.50
12114-1,10/5/2019,A Collection - (TSHL060),Jerome Clothiers,0,34,1.70
12114-1,10/5/2019,Basic CMT – Shirt,CMT - Basic,0,34,1.70
12113-1,10/5/2019,Proposte Abiti - (693014),Loro Piana,.2,52,2.30
12113-1,10/5/2019,Basic CMT – Jacket,CMT - Basic,0,52,2.30
12112-1,10/5/2019,PORTLAND  - (FM47397-1),Thomas Mason,0,36,1.80
12112-1,10/5/2019,Basic CMT – Shirt,CMT - Basic,0,36,1.80
12111-1,9/5/2019,A Collection - (TR9057),Jerome Clothiers,0,52,4.20
12111-1,9/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,4.20
12110-2,9/5/2019,CMT Item,Thomas Mason,0,36,1.80
12110-2,9/5/2019,Basic CMT – Shirt,CMT - Basic,0,36,1.80
12110-1,9/5/2019,CMT Item,Drago,0,50,3.50
12110-1,9/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
12101-2,9/5/2019,D Collection - (TRE1734),Jerome Clothiers,0,52,2.00
12101-2,9/5/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.00
12101-1,9/5/2019,D Collection - (TRE1747),Jerome Clothiers,0,52,2.10
12101-1,9/5/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.10
12100-1,9/5/2019,AA Collection - (TRA004),Jerome Clothiers,0,58,2.50
12100-1,9/5/2019,Basic CMT – Trouser,CMT - Basic,0,58,2.50
12099-1,9/5/2019,D Collection - (TRE1747),Jerome Clothiers,0,52,2.00
12099-1,9/5/2019,Basic CMT – Trouser,CMT - Basic,0,52,2.00
12090-1,9/5/2019,D Collection - (TRE1911),Jerome Clothiers,0,52,3.60
12090-1,9/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.60
12086-1,9/5/2019,A Collection - (TRE1917),Jerome Clothiers,0,50,3.90
12086-1,9/5/2019,Basic CMT – 3 PC Suit,CMT - Basic,0,50,3.90
12085-1,9/5/2019,Four Seasons - (653062),Loro Piana,0,48,1.00
12085-1,9/5/2019,Basic CMT – Waistcoat,CMT - Basic,0,48,1.00
12084-1,9/5/2019,CMT Item,Holland and Sherry,0,60,1.05
12084-1,9/5/2019,Basic CMT – Waistcoat,CMT - Basic,0,60,1.05
12082-8,8/5/2019,Super - (10005.001.34),Filarte,.2,60,4.00
12082-8,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,60,4.00
12082-7,8/5/2019,Super - (10005.001.34),Filarte,0,52,3.50
12082-7,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
12082-6,8/5/2019,Super - (10005.001.34),Filarte,0,56,3.70
12082-6,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,56,3.70
12082-5,8/5/2019,Super - (10005.001.34),Filarte,0,54,3.70
12082-5,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
12082-4,8/5/2019,Super - (10005.001.34),Filarte,.2,58,4.00
12082-4,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,58,4.00
12082-3,8/5/2019,Super - (10005.001.34),Filarte,0,50,3.50
12082-3,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
12082-2,8/5/2019,Super - (10005.001.34),Filarte,0,48,3.30
12082-2,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
12082-1,8/5/2019,Super - (10005.001.34),Filarte,0,46,3.30
12082-1,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,46,3.30
12080-1,8/5/2019,AA Collection - (TRA034),Jerome Clothiers,0,66,4.00
12080-1,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,66,4.00
12072-1,8/5/2019,MOHAIR & WOOL - (A851-3),Ariston,0,48,3.30
12072-1,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.30
12071-2,8/5/2019,A  Collection - (TSHL070),Jerome Clothiers,0,39,1.90
12071-2,8/5/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.90
12071-1,8/5/2019,A  Collection - (TSHL070),Jerome Clothiers,0,39,1.90
12071-1,8/5/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.90
12070-1,8/5/2019,D Collection - (TSHC083),Jerome Clothiers,0,40,1.85
12070-1,8/5/2019,Basic CMT – Shirt,CMT - Basic,0,40,1.85
12063-2,8/5/2019,CMT Item,Loro Piana,0,39,1.85
12063-2,8/5/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.85
12063-1,8/5/2019,CMT Item,Loro Piana,0,39,1.85
12063-1,8/5/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.85
12060-1,8/5/2019,CMT Item,Gladson,0,36,1.80
12060-1,8/5/2019,Basic CMT – Shirt,CMT - Basic,0,36,1.80
12059-1,8/5/2019,Proposte Abiti - (693023),Loro Piana,0,54,3.70
12059-1,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,54,3.70
12058-1,8/5/2019,LEISURE &SPORT - (C163-17),Ariston,0,48,2.00
12058-1,8/5/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.00
12057-3,8/5/2019,CMT Item,Carnet,0,48,2.00
12057-3,8/5/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.00
12057-2,8/5/2019,Proposte Abiti - (693024),Loro Piana,0,48,2.00
12057-2,8/5/2019,Basic CMT – Jacket,CMT - Basic,0,48,2.00
12057-1,8/5/2019,CMT Item,Test Vendor,0,48,2.00
12057-1,8/5/2019,Basic CMT – Trouser,CMT - Basic,0,48,2.00
12056-3,8/5/2019,LEISURE &SPORT - (D069-17),Ariston,.25,48,2.30
12056-3,8/5/2019,Basic CMT – Jacket,CMT - Basic,0,48,2.30
12056-2,8/5/2019,130S SUMMER - (A943-1),Ariston,.1,50,2.25
12056-2,8/5/2019,Basic CMT – Trouser,CMT - Basic,0,50,2.25
12056-1,8/5/2019,LEISURE &SPORT - (C163-2),Ariston,.2,50,4.05
12056-1,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,4.05
12055-1,8/5/2019,CMT Item,Holland and Sherry,0,52,3.50
12055-1,8/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,52,3.50
12054-2,7/5/2019,AA Collection - (TSHL059),Jerome Clothiers,0,39,1.85
12054-2,7/5/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.85
12054-1,7/5/2019,AA Collection - (TRA018),Jerome Clothiers,0,50,3.50
12054-1,7/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,50,3.50
12042-1,7/5/2019,Winter Cotton - (S07001),Loro Piana,.25,46,2.30
12042-1,7/5/2019,Basic CMT – Jacket,CMT - Basic,0,46,2.30
12036-2,6/5/2019,AA Collection - (TSHL059),Jerome Clothiers,0,42,2.00
12036-2,6/5/2019,Basic CMT – Shirt,CMT - Basic,0,42,2.00
12036-1,6/5/2019,AA Collection - (TRA022),Jerome Clothiers,0,58,4.00
12036-1,6/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,58,4.00
12035-2,6/5/2019,AA Collection - (TSHL059),Jerome Clothiers,0,45,2.30
12035-2,6/5/2019,Basic CMT – Shirt,CMT - Basic,0,45,2.30
12035-1,6/5/2019,A Collection - (TRG051),Jerome Clothiers,0,29,4.00
12035-1,6/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,29,4.00
12034-1,6/5/2019,J-BLAZER - (P133-7),Ariston,.25,94,2.20
12034-1,6/5/2019,Basic CMT – Jacket,CMT - Basic,0,94,2.20
12033-1,6/5/2019,A Collection - (TSHL027),Jerome Clothiers,0,39,1.85
12033-1,6/5/2019,Basic CMT – Shirt,CMT - Basic,0,39,1.85
12032-1,6/5/2019,D Collection - (TSHC018),Jerome Clothiers,0,37,1.80
12032-1,6/5/2019,Basic CMT – Shirt,CMT - Basic,0,37,1.80
12031-1,6/5/2019,Lima - (S11025),Loro Piana,.2,48,3.70
12031-1,6/5/2019,Basic CMT – 2 PC Suit,CMT - Basic,0,48,3.70
12030-1,6/5/2019,A Collection - (TRG015),Jerome Clothiers,0,50,2.30
12030-1,6/5/2019,Basic CMT – Jacket,CMT - Basic,0,50,2.30
